scale,metric,direction,unit,arm_a,arm_b,side_a,side_b,n,raw_delta_a_minus_b,raw_ci_lo,raw_ci_hi,a_advantage,a_adv_ci_lo,a_adv_ci_hi,separated,p_value,source
POC-2B,rollout,lower,raw,surgical_noDI_encoder,frozen,OURS,REF,1825,0.005094,0.00492,0.005266,-0.005094,-0.00492,-0.005266,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-2B,rollout,lower,raw,surgical_noDI_head,frozen,OURS,REF,1825,0.000421,0.000286,0.000561,-0.000421,-0.000286,-0.000561,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-2B,causal,lower,raw,frozen,full_ft_encoder,REF,COMP,1825,0.016876,0.016149,0.017607,-0.016876,-0.016149,-0.017607,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,lpft_encoder,REF,COMP,1825,0.021556,0.020813,0.022264,-0.021556,-0.020813,-0.022264,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.041033,0.040387,0.041661,-0.041033,-0.040387,-0.041661,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.05023,0.049588,0.050851,-0.05023,-0.049588,-0.050851,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,pretrain_encoder,REF,COMP,1825,0.024742,0.024035,0.025409,-0.024742,-0.024035,-0.025409,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.055005,0.054405,0.055549,-0.055005,-0.054405,-0.055549,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,0.054345,0.053747,0.054902,-0.054345,-0.053747,-0.054902,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.052832,0.052239,0.053397,-0.052832,-0.052239,-0.053397,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_3stage_DI_head,REF,OURS,1825,0.024742,0.024035,0.025409,-0.024742,-0.024035,-0.025409,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,0.054611,0.054025,0.055162,-0.054611,-0.054025,-0.055162,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,0.052548,0.051955,0.053108,-0.052548,-0.051955,-0.053108,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,0.054541,0.053915,0.055124,-0.054541,-0.053915,-0.055124,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,0.032147,0.031478,0.0328,-0.032147,-0.031478,-0.0328,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.043272,0.042861,0.043662,-0.043272,-0.042861,-0.043662,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.033332,0.033037,0.033615,-0.033332,-0.033037,-0.033615,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,0.021903,0.021715,0.022085,-0.021903,-0.021715,-0.022085,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,0.053056,0.052467,0.053597,-0.053056,-0.052467,-0.053597,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,surgical_noDI_head,REF,OURS,1825,0.024742,0.024035,0.025409,-0.024742,-0.024035,-0.025409,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,frozen,frozen,REF,REF,1825,-0.072092,-0.072657,-0.071524,0.072092,0.072657,0.071524,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,full_ft_encoder,frozen,COMP,REF,1825,-0.088969,-0.089895,-0.088043,0.088969,0.089895,0.088043,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,lpft_encoder,frozen,COMP,REF,1825,-0.093649,-0.094564,-0.092638,0.093649,0.094564,0.092638,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,peft_dora_encoder,frozen,COMP,REF,1825,-0.113126,-0.113956,-0.112229,0.113126,0.113956,0.112229,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,peft_lora_encoder,frozen,COMP,REF,1825,-0.122323,-0.123078,-0.121453,0.122323,0.123078,0.121453,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,pretrain_encoder,frozen,COMP,REF,1825,-0.096835,-0.097773,-0.095818,0.096835,0.097773,0.095818,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgery_raw_encoder,frozen,OURS,REF,1825,-0.127097,-0.127733,-0.126388,0.127097,0.127733,0.126388,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_3stage_DI_diheavy_encoder,frozen,OURS,REF,1825,-0.126438,-0.127072,-0.125739,0.126438,0.127072,0.125739,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_3stage_DI_encoder,frozen,OURS,REF,1825,-0.124924,-0.125584,-0.1242,0.124924,0.125584,0.1242,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_3stage_DI_head,frozen,OURS,REF,1825,-0.096835,-0.097773,-0.095818,0.096835,0.097773,0.095818,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_3stage_DI_intervene_encoder,frozen,OURS,REF,1825,-0.126703,-0.127331,-0.126007,0.126703,0.127331,0.126007,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_3stage_DI_replay25_encoder,frozen,OURS,REF,1825,-0.124641,-0.125313,-0.123902,0.124641,0.125313,0.123902,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_3stage_DI_tccaux_encoder,frozen,OURS,REF,1825,-0.126634,-0.127279,-0.125922,0.126634,0.127279,0.125922,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_autorgn_encoder,frozen,COMP,REF,1825,-0.104239,-0.105057,-0.103353,0.104239,0.105057,0.103353,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_intervene_wiseft_f30_encoder,frozen,OURS,REF,1825,-0.115364,-0.11592,-0.114758,0.115364,0.11592,0.114758,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_intervene_wiseft_f50_encoder,frozen,OURS,REF,1825,-0.105424,-0.105964,-0.104843,0.105424,0.105964,0.104843,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_intervene_wiseft_f70_encoder,frozen,OURS,REF,1825,-0.093996,-0.094539,-0.093419,0.093996,0.094539,0.093419,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_noDI_encoder,frozen,OURS,REF,1825,-0.125148,-0.12579,-0.124439,0.125148,0.12579,0.124439,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,causal,lower,raw,surgical_noDI_head,frozen,OURS,REF,1825,-0.096835,-0.097773,-0.095818,0.096835,0.097773,0.095818,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-2B,tdist,lower,raw,frozen,full_ft_encoder,REF,COMP,1825,-0.001375,-0.001589,-0.001176,0.001375,0.001589,0.001176,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,lpft_encoder,REF,COMP,1825,-0.000997,-0.001201,-0.000803,0.000997,0.001201,0.000803,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,peft_dora_encoder,REF,COMP,1825,-0.000449,-0.000658,-0.000248,0.000449,0.000658,0.000248,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,peft_lora_encoder,REF,COMP,1825,-0.000691,-0.000893,-0.000503,0.000691,0.000893,0.000503,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,pretrain_encoder,REF,COMP,1825,0.000487,0.000346,0.000624,-0.000487,-0.000346,-0.000624,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgery_raw_encoder,REF,OURS,1825,-0.001504,-0.001669,-0.001344,0.001504,0.001669,0.001344,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,-0.001073,-0.001247,-0.000906,0.001073,0.001247,0.000906,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,-0.000189,-0.000367,-1.7e-05,0.000189,0.000367,1.7e-05,True,0.035,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_3stage_DI_head,REF,OURS,1825,0.000487,0.000346,0.000624,-0.000487,-0.000346,-0.000624,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,-0.00078,-0.000948,-0.000622,0.00078,0.000948,0.000622,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,-0.000689,-0.000866,-0.000524,0.000689,0.000866,0.000524,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,-0.001363,-0.001538,-0.001199,0.001363,0.001538,0.001199,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,-0.001516,-0.001716,-0.001322,0.001516,0.001716,0.001322,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,-0.000292,-0.00042,-0.000175,0.000292,0.00042,0.000175,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,-7.8e-05,-0.000179,1.4e-05,7.8e-05,0.000179,-1.4e-05,True,0.1144,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,5.1e-05,-1.7e-05,0.000115,-5.1e-05,1.7e-05,-0.000115,True,0.1242,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,-0.001459,-0.001626,-0.001301,0.001459,0.001626,0.001301,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,surgical_noDI_head,REF,OURS,1825,0.000487,0.000346,0.000624,-0.000487,-0.000346,-0.000624,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,frozen,frozen,REF,REF,1825,-0.000466,-0.0006,-0.000334,0.000466,0.0006,0.000334,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,full_ft_encoder,frozen,COMP,REF,1825,0.000909,0.000671,0.001164,-0.000909,-0.000671,-0.001164,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,lpft_encoder,frozen,COMP,REF,1825,0.000531,0.000287,0.000792,-0.000531,-0.000287,-0.000792,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,peft_dora_encoder,frozen,COMP,REF,1825,-1.7e-05,-0.000264,0.000241,1.7e-05,0.000264,-0.000241,True,0.878,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,peft_lora_encoder,frozen,COMP,REF,1825,0.000225,-5e-06,0.000481,-0.000225,5e-06,-0.000481,True,0.0644,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,pretrain_encoder,frozen,COMP,REF,1825,-0.000952,-0.001158,-0.000742,0.000952,0.001158,0.000742,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgery_raw_encoder,frozen,OURS,REF,1825,0.001039,0.000837,0.001254,-0.001039,-0.000837,-0.001254,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_3stage_DI_diheavy_encoder,frozen,OURS,REF,1825,0.000607,0.000399,0.000834,-0.000607,-0.000399,-0.000834,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_3stage_DI_encoder,frozen,OURS,REF,1825,-0.000277,-0.000494,-4.3e-05,0.000277,0.000494,4.3e-05,True,0.017,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_3stage_DI_head,frozen,OURS,REF,1825,-0.000952,-0.001158,-0.000742,0.000952,0.001158,0.000742,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_3stage_DI_intervene_encoder,frozen,OURS,REF,1825,0.000314,0.000113,0.000532,-0.000314,-0.000113,-0.000532,True,0.0022,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_3stage_DI_replay25_encoder,frozen,OURS,REF,1825,0.000224,1.4e-05,0.000458,-0.000224,-1.4e-05,-0.000458,True,0.0468,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_3stage_DI_tccaux_encoder,frozen,OURS,REF,1825,0.000897,0.000688,0.001122,-0.000897,-0.000688,-0.001122,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_autorgn_encoder,frozen,COMP,REF,1825,0.00105,0.000812,0.001304,-0.00105,-0.000812,-0.001304,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_intervene_wiseft_f30_encoder,frozen,OURS,REF,1825,-0.000174,-0.000345,1.6e-05,0.000174,0.000345,-1.6e-05,True,0.0582,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_intervene_wiseft_f50_encoder,frozen,OURS,REF,1825,-0.000388,-0.000543,-0.000222,0.000388,0.000543,0.000222,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_intervene_wiseft_f70_encoder,frozen,OURS,REF,1825,-0.000517,-0.000659,-0.000371,0.000517,0.000659,0.000371,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_noDI_encoder,frozen,OURS,REF,1825,0.000993,0.000791,0.001213,-0.000993,-0.000791,-0.001213,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,tdist,lower,raw,surgical_noDI_head,frozen,OURS,REF,1825,-0.000952,-0.001158,-0.000742,0.000952,0.001158,0.000742,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-2B,teacher_free,lower,raw,frozen,full_ft_encoder,REF,COMP,1825,-0.003674,-0.00408,-0.003266,0.003674,0.00408,0.003266,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,lpft_encoder,REF,COMP,1825,-0.002105,-0.002561,-0.001674,0.002105,0.002561,0.001674,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,peft_dora_encoder,REF,COMP,1825,-0.005752,-0.006381,-0.005173,0.005752,0.006381,0.005173,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.00044,-2.7e-05,0.00088,-0.00044,2.7e-05,-0.00088,True,0.0604,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,pretrain_encoder,REF,COMP,1825,0.007939,0.007696,0.008182,-0.007939,-0.007696,-0.008182,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.001053,0.00057,0.001528,-0.001053,-0.00057,-0.001528,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,-0.002215,-0.002689,-0.001737,0.002215,0.002689,0.001737,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.000251,-0.000227,0.000693,-0.000251,0.000227,-0.000693,True,0.2784,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_3stage_DI_head,REF,OURS,1825,0.007939,0.007696,0.008182,-0.007939,-0.007696,-0.008182,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,-0.000868,-0.001339,-0.000422,0.000868,0.001339,0.000422,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,-0.001542,-0.002002,-0.001096,0.001542,0.002002,0.001096,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,-0.00616,-0.006682,-0.005659,0.00616,0.006682,0.005659,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,-0.001806,-0.002303,-0.00135,0.001806,0.002303,0.00135,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.001544,0.001244,0.001834,-0.001544,-0.001244,-0.001834,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.002014,0.001783,0.002242,-0.002014,-0.001783,-0.002242,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,0.002774,0.002607,0.002941,-0.002774,-0.002607,-0.002941,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,-0.006348,-0.006917,-0.005803,0.006348,0.006917,0.005803,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,surgical_noDI_head,REF,OURS,1825,0.007939,0.007696,0.008182,-0.007939,-0.007696,-0.008182,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,frozen,frozen,REF,REF,1825,0.001639,0.001426,0.001836,-0.001639,-0.001426,-0.001836,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,full_ft_encoder,frozen,COMP,REF,1825,0.005313,0.004871,0.00574,-0.005313,-0.004871,-0.00574,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,lpft_encoder,frozen,COMP,REF,1825,0.003744,0.003307,0.00419,-0.003744,-0.003307,-0.00419,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,peft_dora_encoder,frozen,COMP,REF,1825,0.007391,0.006803,0.007998,-0.007391,-0.006803,-0.007998,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,peft_lora_encoder,frozen,COMP,REF,1825,0.001199,0.000728,0.001658,-0.001199,-0.000728,-0.001658,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,pretrain_encoder,frozen,COMP,REF,1825,-0.0063,-0.006619,-0.006004,0.0063,0.006619,0.006004,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgery_raw_encoder,frozen,OURS,REF,1825,0.000586,8.6e-05,0.001085,-0.000586,-8.6e-05,-0.001085,True,0.0216,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_3stage_DI_diheavy_encoder,frozen,OURS,REF,1825,0.003854,0.003349,0.004339,-0.003854,-0.003349,-0.004339,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_3stage_DI_encoder,frozen,OURS,REF,1825,0.001388,0.000931,0.001836,-0.001388,-0.000931,-0.001836,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_3stage_DI_head,frozen,OURS,REF,1825,-0.0063,-0.006619,-0.006004,0.0063,0.006619,0.006004,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_3stage_DI_intervene_encoder,frozen,OURS,REF,1825,0.002507,0.002047,0.002953,-0.002507,-0.002047,-0.002953,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_3stage_DI_replay25_encoder,frozen,OURS,REF,1825,0.003181,0.002726,0.003629,-0.003181,-0.002726,-0.003629,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_3stage_DI_tccaux_encoder,frozen,OURS,REF,1825,0.007799,0.007293,0.008292,-0.007799,-0.007293,-0.008292,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_autorgn_encoder,frozen,COMP,REF,1825,0.003444,0.002961,0.003926,-0.003444,-0.002961,-0.003926,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_intervene_wiseft_f30_encoder,frozen,OURS,REF,1825,9.5e-05,-0.000233,0.000403,-9.5e-05,0.000233,-0.000403,True,0.5422,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_intervene_wiseft_f50_encoder,frozen,OURS,REF,1825,-0.000375,-0.000654,-0.000115,0.000375,0.000654,0.000115,True,0.0064,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_intervene_wiseft_f70_encoder,frozen,OURS,REF,1825,-0.001135,-0.001371,-0.000917,0.001135,0.001371,0.000917,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_noDI_encoder,frozen,OURS,REF,1825,0.007987,0.00742,0.008558,-0.007987,-0.00742,-0.008558,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,teacher_free,lower,raw,surgical_noDI_head,frozen,OURS,REF,1825,-0.0063,-0.006619,-0.006004,0.0063,0.006619,0.006004,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-2B,maskratio,lower,raw,frozen,full_ft_encoder,REF,COMP,1825,0.006114,0.005688,0.006566,-0.006114,-0.005688,-0.006566,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,lpft_encoder,REF,COMP,1825,0.011048,0.010609,0.011513,-0.011048,-0.010609,-0.011513,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.015408,0.01492,0.015935,-0.015408,-0.01492,-0.015935,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.018247,0.01777,0.018748,-0.018247,-0.01777,-0.018748,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,pretrain_encoder,REF,COMP,1825,0.009441,0.009129,0.00977,-0.009441,-0.009129,-0.00977,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.015492,0.015091,0.015903,-0.015492,-0.015091,-0.015903,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,0.018863,0.018448,0.01928,-0.018863,-0.018448,-0.01928,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.015122,0.014717,0.015546,-0.015122,-0.014717,-0.015546,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_3stage_DI_head,REF,OURS,1825,0.009441,0.009129,0.00977,-0.009441,-0.009129,-0.00977,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,0.011483,0.011113,0.011864,-0.011483,-0.011113,-0.011864,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,0.015452,0.015051,0.015858,-0.015452,-0.015051,-0.015858,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,0.017591,0.017194,0.017988,-0.017591,-0.017194,-0.017988,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
