clip_key,section,base_video_id,chunk,video_id,clip_index,duration_sec,size_mb,status
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-010.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,10,7.97,1.05,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-011.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,11,8.81,1.23,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-012.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,12,9.01,1.25,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-013.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,13,9.71,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-014.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,14,8.81,1.29,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-015.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,15,7.97,1.23,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-016.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,16,8.51,1.1,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-017.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,17,9.44,1.46,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-018.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,18,9.48,1.27,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-019.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,19,8.44,1.22,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-020.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,20,9.04,1.36,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-021.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,21,9.84,1.32,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-022.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,22,9.84,1.38,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-023.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,23,6.47,0.92,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-024.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,24,9.74,1.22,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-025.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,25,8.38,1.04,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-026.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,26,7.41,0.89,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-027.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,27,8.34,1.1,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-028.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,28,7.84,1.0,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-029.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,29,9.21,1.21,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-030.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,30,8.31,1.13,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-031.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,31,6.11,0.81,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-032.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,32,9.11,1.18,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-033.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,33,9.38,1.2,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-034.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,34,9.14,1.29,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-035.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,35,6.84,0.96,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-036.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,36,8.07,1.05,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-037.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,37,8.74,1.15,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-038.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,38,9.68,1.23,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-039.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,39,6.37,0.77,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-040.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,40,5.14,0.79,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-041.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,41,9.58,1.36,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-042.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,42,9.81,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-043.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,43,8.54,1.19,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-044.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,44,10.01,1.49,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-045.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,45,6.14,0.85,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-046.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,46,6.01,0.83,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-047.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,47,9.61,1.5,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-048.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,48,4.6,0.72,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-049.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,49,9.08,1.47,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-050.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,50,5.31,0.84,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-051.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,51,8.88,1.2,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-052.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,52,10.01,1.57,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-053.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,53,6.51,0.88,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-054.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,54,8.11,1.06,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-055.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,55,9.74,1.54,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-056.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,56,7.67,1.08,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-057.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,57,5.77,0.81,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-058.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,58,5.61,0.85,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-059.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,59,7.84,1.15,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-060.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,60,10.01,1.47,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-061.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,61,7.37,1.17,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-062.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,62,9.51,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-063.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,63,9.24,1.47,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-064.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,64,8.98,1.4,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-065.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,65,10.01,1.47,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-066.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,66,10.01,1.61,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-067.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,67,10.01,1.48,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-068.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,68,7.64,1.22,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-069.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,69,9.48,1.45,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-070.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,70,9.21,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-071.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,71,6.01,0.89,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-072.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,72,8.14,1.09,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-073.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,73,9.84,1.38,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-074.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,74,5.61,0.8,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-075.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,75,10.01,1.52,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-076.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,76,9.78,1.38,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-077.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,77,8.78,1.24,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-078.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,78,8.74,0.93,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-079.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,79,7.71,0.87,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-080.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,80,9.68,1.32,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-081.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,81,7.97,1.1,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-082.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,82,8.58,1.36,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-083.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,83,6.64,0.9,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-084.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,84,8.24,1.21,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-085.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,85,6.97,0.97,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-086.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,86,5.07,0.67,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-087.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,87,5.07,0.7,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-088.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,88,5.67,0.79,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-089.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,89,7.57,1.13,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-090.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,90,6.91,1.13,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-091.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,91,6.34,0.98,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-092.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,92,6.87,0.98,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-093.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,93,9.98,1.44,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-094.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,94,8.24,1.08,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-095.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,95,9.28,1.32,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-096.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,96,9.84,1.37,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-097.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,97,9.04,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-098.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,98,9.84,1.52,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-099.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,99,9.38,1.4,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-100.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,100,10.01,1.38,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-101.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,101,9.58,1.41,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-102.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,102,7.34,1.05,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-103.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,103,4.67,0.75,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-104.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,104,9.71,1.44,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-105.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,105,6.41,0.96,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-106.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,106,10.01,1.54,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-107.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,107,5.67,0.76,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-108.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,108,6.64,0.78,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-109.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,109,4.7,0.69,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-110.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,110,10.01,1.39,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-111.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,111,4.7,0.7,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-112.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,112,9.44,1.44,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-113.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,113,8.91,1.13,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-114.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,114,5.44,0.65,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-115.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,115,8.01,1.29,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-116.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,116,9.28,1.05,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-117.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,117,7.01,1.05,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-118.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,118,8.48,1.23,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-119.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,119,8.71,1.31,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-120.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,120,10.01,1.42,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-121.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,121,10.01,1.48,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-122.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,122,4.97,0.75,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-123.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,123,10.01,1.6,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-124.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,124,9.71,1.49,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-125.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,125,9.44,1.34,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-126.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,126,6.77,0.86,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-127.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,127,8.88,1.23,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-128.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,128,5.71,0.93,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-129.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,129,5.34,0.76,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-130.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,130,7.87,1.09,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-131.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,131,7.71,1.16,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-132.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,132,10.01,1.29,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-133.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,133,7.81,1.16,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-134.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,134,8.44,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-135.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,135,8.98,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-136.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,136,7.54,1.09,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-137.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,137,7.84,1.24,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-138.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,138,7.44,0.97,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-139.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,139,7.71,0.97,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-140.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,140,9.48,1.36,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-141.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,141,9.61,1.18,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-142.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,142,6.64,0.94,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-143.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,143,9.74,1.5,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-144.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,144,9.78,1.5,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-145.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,145,10.01,1.64,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-146.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,146,9.01,1.33,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-147.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,147,6.97,0.96,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-148.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,148,4.91,0.71,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-149.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,149,10.01,1.53,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-150.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,150,7.81,1.11,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-151.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,151,8.07,1.2,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-152.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,152,8.74,1.34,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-153.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,153,7.01,1.0,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-154.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,154,9.28,1.41,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-155.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,155,5.74,0.91,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-156.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,156,6.27,0.92,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-157.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,157,8.28,1.16,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-158.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,158,8.81,1.35,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-159.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,159,9.44,1.4,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-160.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,160,7.11,0.97,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-161.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,161,5.91,0.9,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-162.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,162,9.48,1.44,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-163.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,163,6.94,1.04,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-164.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,164,7.04,1.01,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-165.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,165,10.01,1.61,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-166.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,166,10.01,1.46,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-167.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,167,9.88,1.49,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-168.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,168,6.74,1.11,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-169.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,169,9.34,1.33,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-170.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,170,9.14,1.37,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-171.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,171,10.01,1.61,too_long
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-172.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,172,9.48,1.57,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-173.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,173,8.21,1.3,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-174.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,174,7.97,1.21,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-175.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,175,9.91,1.47,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-176.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,176,5.94,0.91,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-177.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,177,9.41,1.4,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-178.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,178,9.74,1.51,ok
tier1/chennai/walking/e8XEODcvogs/e8XEODcvogs-179.mp4,tier1/chennai/walking,e8XEODcvogs,,e8XEODcvogs,179,9.88,1.46,ok
